accession,genome_size_bp,year,taxonomy_id,kingdom,phylum,class,order,family,genus,species,title
PZ098601,135935,2026,37677,NA,NA,NA,NA,NA,NA,NA,"Glyceria striata voucher NY:1723729 chloroplast, complete genome"
PZ098600,134577,2026,2071946,NA,NA,NA,NA,NA,NA,NA,"Melica fugax voucher NY:1154357 chloroplast, complete genome"
PZ098599,136135,2026,388684,NA,NA,NA,NA,NA,NA,NA,"Glyceria septentrionalis voucher NY:4229283 chloroplast, complete genome"
PZ098598,136657,2026,1262107,NA,NA,NA,NA,NA,NA,NA,"Glyceria obtusa voucher NY:2144831 chloroplast, complete genome"
PZ098597,136688,2026,1262107,NA,NA,NA,NA,NA,NA,NA,"Glyceria obtusa voucher NY:3287729 chloroplast, complete genome"
PZ098596,136637,2026,388681,NA,NA,NA,NA,NA,NA,NA,"Glyceria melicaria voucher NY:2236053 chloroplast, complete genome"
PZ098595,136637,2026,388681,NA,NA,NA,NA,NA,NA,NA,"Glyceria melicaria voucher NY:1775739 chloroplast, complete genome"
PZ098594,135966,2026,388679,NA,NA,NA,NA,NA,NA,NA,"Glyceria leptostachya voucher NY:1775611 chloroplast, complete genome"
PZ098593,136385,2026,79847,NA,NA,NA,NA,NA,NA,NA,"Glyceria grandis voucher NY:1775551 chloroplast, complete genome"
PZ098592,136416,2026,388678,NA,NA,NA,NA,NA,NA,NA,"Glyceria elata voucher NY:1112403 chloroplast, complete genome"
PZ098591,136241,2026,388677,NA,NA,NA,NA,NA,NA,NA,"Glyceria canadensis voucher NY:2474306 chloroplast, complete genome"
PZ098590,136264,2026,388677,NA,NA,NA,NA,NA,NA,NA,"Glyceria canadensis voucher NY:200479 chloroplast, complete genome"
PZ098589,135254,2026,37676,NA,NA,NA,NA,NA,NA,NA,"Glyceria borealis voucher NY:1774749 chloroplast, complete genome"
PZ098588,135317,2026,37676,NA,NA,NA,NA,NA,NA,NA,"Glyceria borealis voucher NY:1774717 chloroplast, complete genome"
PZ098587,136102,2026,388674,NA,NA,NA,NA,NA,NA,NA,"Glyceria acutiflora voucher NY:1774611 chloroplast, complete genome"
PZ098586,136103,2026,388674,NA,NA,NA,NA,NA,NA,NA,"Glyceria acutiflora voucher NY:2687602 chloroplast, complete genome"
PZ098407,134777,2026,2306249,NA,NA,NA,NA,NA,NA,NA,"Melica radula voucher K:K003213884 chloroplast, complete genome"
PZ098406,134626,2026,3695590,NA,NA,NA,NA,NA,NA,NA,"Melica schuetzeana voucher K:K003213946 chloroplast, complete genome"
PZ098405,134869,2026,3692191,NA,NA,NA,NA,NA,NA,NA,"Melica scaberrima voucher K:K003213944 chloroplast, complete genome"
PZ098404,134325,2026,3695589,NA,NA,NA,NA,NA,NA,NA,"Melica yajiangensis voucher K:K003213871 chloroplast, complete genome"
PZ098403,135943,2026,3695588,NA,NA,NA,NA,NA,NA,NA,"Glyceria insularis voucher K:K000863174 chloroplast, complete genome"
PZ098402,135835,2026,3695588,NA,NA,NA,NA,NA,NA,NA,"Glyceria insularis voucher K:K000816385 chloroplast, complete genome"
PZ098401,134771,2026,860324,NA,NA,NA,NA,NA,NA,NA,"Melica nutans voucher K:K003213829 chloroplast, complete genome"
PZ098400,134966,2026,1496763,NA,NA,NA,NA,NA,NA,NA,"Melica turczaninowiana voucher K:K003213767 chloroplast, complete genome"
PZ098399,134820,2026,1550222,NA,NA,NA,NA,NA,NA,NA,"Melica virgata voucher K:K003213731 chloroplast, complete genome"
PZ098398,134574,2026,3692189,NA,NA,NA,NA,NA,NA,NA,"Melica penicillaris voucher K:K003213364 chloroplast, complete genome"
PZ098397,134703,2026,1550218,NA,NA,NA,NA,NA,NA,NA,"Melica secunda voucher K:K003213918 chloroplast, complete genome"
PZ098396,134507,2026,52156,NA,NA,NA,NA,NA,NA,NA,"Melica ciliata voucher K:K003213041 chloroplast, complete genome"
PZ098395,134510,2026,52156,NA,NA,NA,NA,NA,NA,NA,"Melica ciliata voucher K:K003213031 chloroplast, complete genome"
PZ098394,134742,2026,1496761,NA,NA,NA,NA,NA,NA,NA,"Melica persica voucher K:K003213656 chloroplast, complete genome"
PZ098393,134509,2026,1111065,NA,NA,NA,NA,NA,NA,NA,"Melica transsilvanica voucher K:K003213655 chloroplast, complete genome"
PZ098392,134359,2026,1495511,NA,NA,NA,NA,NA,NA,NA,"Melica minuta voucher K:K003213292 chloroplast, complete genome"
PZ098391,134778,2026,1495511,NA,NA,NA,NA,NA,NA,NA,"Melica minuta voucher K:K003212910 chloroplast, complete genome"
PZ098390,134368,2026,1495511,NA,NA,NA,NA,NA,NA,NA,"Melica minuta voucher K:K003212885 chloroplast, complete genome"
PZ098389,134770,2026,29685,NA,NA,NA,NA,NA,NA,NA,"Melica altissima voucher K:K003213291 chloroplast, complete genome"
PZ098388,134730,2026,29685,NA,NA,NA,NA,NA,NA,NA,"Melica altissima voucher K:K003212750 chloroplast, complete genome"
PZ098387,134771,2026,376128,NA,NA,NA,NA,NA,NA,NA,"Melica picta voucher K:K003213751 chloroplast, complete genome"
PZ098386,134719,2026,860324,NA,NA,NA,NA,NA,NA,NA,"Melica nutans voucher K:K003212609 chloroplast, complete genome"
PZ098385,136293,2026,1104335,NA,NA,NA,NA,NA,NA,NA,"Glyceria spiculosa voucher K:K003211464 chloroplast, complete genome"
PZ098384,136316,2026,388680,NA,NA,NA,NA,NA,NA,NA,"Glyceria maxima voucher K:K003210171 chloroplast, complete genome"
PZ098383,136115,2026,376121,NA,NA,NA,NA,NA,NA,NA,"Glyceria nemoralis voucher K:K003210246 chloroplast, complete genome"
PZ098382,135777,2026,52154,NA,NA,NA,NA,NA,NA,NA,"Glyceria declinata voucher K:K003210446 chloroplast, complete genome"
PZ098381,135808,2026,52154,NA,NA,NA,NA,NA,NA,NA,"Glyceria declinata voucher K:K003210527 chloroplast, complete genome"
PZ098380,136027,2026,3695587,NA,NA,NA,NA,NA,NA,NA,"Glyceria drummondii voucher K:K003211658 chloroplast, complete genome"
PZ098379,136263,2026,3695586,NA,NA,NA,NA,NA,NA,NA,"Glyceria latispicea voucher K:K000392489 chloroplast, complete genome"
PZ098378,136038,2026,388676,NA,NA,NA,NA,NA,NA,NA,"Glyceria australis voucher K:K003211665 chloroplast, complete genome"
PZ098377,134259,2026,3692190,NA,NA,NA,NA,NA,NA,NA,"Melica rectiflora voucher K:K003212547 chloroplast, complete genome"
PZ098376,134229,2026,3695584,NA,NA,NA,NA,NA,NA,NA,"Melica eligulata voucher K:K003213359 chloroplast, complete genome"
PZ098375,136504,2026,2071930,NA,NA,NA,NA,NA,NA,NA,"Glyceria pulchella voucher UC 982071 chloroplast, complete genome"
PZ098374,135984,2026,388679,NA,NA,NA,NA,NA,NA,NA,"Glyceria leptostachya voucher UC 1153836 chloroplast, complete genome"
PZ098373,134702,2026,1496761,NA,NA,NA,NA,NA,NA,NA,"Melica persica voucher UC 151542 chloroplast, complete genome"
PZ098372,134865,2026,1043332,NA,NA,NA,NA,NA,NA,NA,"Melica onoei voucher UC 1490635 chloroplast, complete genome"
PZ098371,134729,2026,1550221,NA,NA,NA,NA,NA,NA,NA,"Melica torreyana chloroplast, complete genome"
PZ098370,134691,2026,37726,NA,NA,NA,NA,NA,NA,NA,"Melica imperfecta chloroplast, complete genome"
PZ098369,134809,2026,3695583,NA,NA,NA,NA,NA,NA,NA,"Melica teneriffae chloroplast, complete genome"
PZ098368,134697,2026,3695582,NA,NA,NA,NA,NA,NA,NA,"Melica mollis voucher UC 630090 chloroplast, complete genome"
PZ098367,134669,2026,3391810,NA,NA,NA,NA,NA,NA,NA,"Melica longiflora voucher UC 256788 chloroplast, complete genome"
PZ098366,134311,2026,3692180,NA,NA,NA,NA,NA,NA,NA,"Melica argentata voucher UC 143519 chloroplast, complete genome"
PZ098365,135218,2026,3692187,NA,NA,NA,NA,NA,NA,NA,"Melica montezumae voucher UC 1783972 chloroplast, complete genome"
PZ098364,134771,2026,3695581,NA,NA,NA,NA,NA,NA,NA,"Melica aristata voucher JEPS:JEPS 129811 chloroplast, complete genome"
PZ098363,134635,2026,1550220,NA,NA,NA,NA,NA,NA,NA,"Melica stricta voucher JEPS:JEPS 129809 chloroplast, complete genome"
PZ098362,134738,2026,1497107,NA,NA,NA,NA,NA,NA,NA,"Melica harfordii voucher JEPS:JEPS 121983 chloroplast, complete genome"
PZ098361,134735,2026,1497105,NA,NA,NA,NA,NA,NA,NA,"Melica geyeri voucher JEPS:JEPS 117857 chloroplast, complete genome"
PZ098360,134790,2026,1497105,NA,NA,NA,NA,NA,NA,NA,"Melica geyeri voucher JEPS:JEPS 110288 chloroplast, complete genome"
PZ098359,134662,2026,37725,NA,NA,NA,NA,NA,NA,NA,"Melica californica voucher JEPS:JEPS 116095 chloroplast, complete genome"
PZ098358,134730,2026,37725,NA,NA,NA,NA,NA,NA,NA,"Melica californica voucher JEPS:JEPS 131623 chloroplast, complete genome"
PZ098357,134665,2026,3695580,NA,NA,NA,NA,NA,NA,NA,"Melica frutescens voucher UC 1922736 chloroplast, complete genome"
PZ098356,134628,2026,37725,NA,NA,NA,NA,NA,NA,NA,"Melica californica voucher JEPS:JEPS 114082 chloroplast, complete genome"
PZ098355,134386,2026,669780,NA,NA,NA,NA,NA,NA,NA,"Pleuropogon sabinei voucher UC 261928 chloroplast, complete genome"
PZ098354,135409,2026,1550224,NA,NA,NA,NA,NA,NA,NA,"Pleuropogon hooverianus voucher UC 2014878 chloroplast, complete genome"
PZ098353,134231,2026,1550223,NA,NA,NA,NA,NA,NA,NA,"Pleuropogon californicus voucher JEPS:JEPS 112211 chloroplast, complete genome"
PZ098331,134657,2026,2071947,NA,NA,NA,NA,NA,NA,NA,"Melica spectabilis voucher WTU:373161 chloroplast, complete genome"
PZ098330,134546,2026,1550219,NA,NA,NA,NA,NA,NA,NA,"Melica smithii voucher WTU:WTU-V-022121 chloroplast, complete genome"
PZ098329,134712,2026,1497107,NA,NA,NA,NA,NA,NA,NA,"Melica harfordii voucher WTU:WTU-V-068782 chloroplast, complete genome"
PZ098328,134753,2026,388685,NA,NA,NA,NA,NA,NA,NA,"Melica bulbosa voucher WTU:WTU-V-087123 chloroplast, complete genome"
PZ098327,137201,2026,545882,NA,NA,NA,NA,NA,NA,NA,"Brylkinia caudata voucher WTU chloroplast, complete genome"
PZ098326,134388,2026,669780,NA,NA,NA,NA,NA,NA,NA,"Pleuropogon sabinei voucher WTU:316921 chloroplast, complete genome"
PZ098325,135199,2026,796703,NA,NA,NA,NA,NA,NA,NA,"Pleuropogon refractus voucher WTU:WTU-V-029908 chloroplast, complete genome"
PZ098324,136108,2026,3692179,NA,NA,NA,NA,NA,NA,NA,"Glyceria tonglensis voucher US:3985412 chloroplast, complete genome"
PZ098323,136110,2026,3692179,NA,NA,NA,NA,NA,NA,NA,"Glyceria tonglensis voucher US:3985414 chloroplast, complete genome"
PZ098322,136115,2026,376121,NA,NA,NA,NA,NA,NA,NA,"Glyceria nemoralis voucher US:3985433 chloroplast, complete genome"
PZ098321,135742,2026,1104333,NA,NA,NA,NA,NA,NA,NA,"Glyceria leptolepis voucher US:3985363 chloroplast, complete genome"
PZ098320,136036,2026,388676,NA,NA,NA,NA,NA,NA,NA,"Glyceria australis voucher US:3985402 chloroplast, complete genome"
PZ098319,136442,2026,3031955,NA,NA,NA,NA,NA,NA,NA,"Glyceria ischyroneura voucher US:3985437 chloroplast, complete genome"
PZ098318,135921,2026,3692177,NA,NA,NA,NA,NA,NA,NA,"Glyceria depauperata voucher US:3985235 chloroplast, complete genome"
PZ098317,136504,2026,2071930,NA,NA,NA,NA,NA,NA,NA,"Glyceria pulchella voucher US:4132398 chloroplast, complete genome"
PZ098316,136641,2026,3692178,NA,NA,NA,NA,NA,NA,NA,"Glyceria nubigena voucher US:3983929 chloroplast, complete genome"
PZ098315,134281,2026,3692190,NA,NA,NA,NA,NA,NA,NA,"Melica rectiflora voucher US:3987901 chloroplast, complete genome"
PZ098314,134506,2026,1533214,NA,NA,NA,NA,NA,NA,NA,"Melica amethystina voucher US:3987486 chloroplast, complete genome"
PZ098313,134464,2026,1497108,NA,NA,NA,NA,NA,NA,NA,"Melica racemosa voucher US:3988227 chloroplast, complete genome"
PZ098312,134056,2026,3692185,NA,NA,NA,NA,NA,NA,NA,"Melica dendroides voucher US:3988249 chloroplast, complete genome"
PZ098311,135730,2026,545880,NA,NA,NA,NA,NA,NA,NA,"Schizachne purpurascens voucher US:3348 chloroplast, complete genome"
PZ098310,134703,2026,1550218,NA,NA,NA,NA,NA,NA,NA,"Melica secunda voucher US:3988218 chloroplast, complete genome"
PZ098309,134827,2026,3692191,NA,NA,NA,NA,NA,NA,NA,"Melica scaberrima voucher US:3988029 chloroplast, complete genome"
PZ098308,134905,2026,1043332,NA,NA,NA,NA,NA,NA,NA,"Melica onoei voucher US:3988037 chloroplast, complete genome"
PZ098307,151747,2026,3692194,NA,NA,NA,NA,NA,NA,NA,"Melica tenuis voucher US:3987466 chloroplast, complete genome"
PZ098306,134696,2026,3692194,NA,NA,NA,NA,NA,NA,NA,"Melica tenuis voucher US:3987461 chloroplast, complete genome"
PZ098305,134697,2026,3692193,NA,NA,NA,NA,NA,NA,NA,"Melica stuckertii voucher US:3987478 chloroplast, complete genome"
PZ098304,134660,2026,1550216,NA,NA,NA,NA,NA,NA,NA,"Melica hyalina voucher US:3987144 chloroplast, complete genome"
PZ098303,134893,2026,3692184,NA,NA,NA,NA,NA,NA,NA,"Melica chilensis voucher US:452042 chloroplast, complete genome"
PZ098302,134706,2026,1550215,NA,NA,NA,NA,NA,NA,NA,"Melica brasiliana voucher US:3987080 chloroplast, complete genome"
PZ098301,134688,2026,1550215,NA,NA,NA,NA,NA,NA,NA,"Melica brasiliana voucher US:3987094 chloroplast, complete genome"
PZ098300,134311,2026,3692180,NA,NA,NA,NA,NA,NA,NA,"Melica argentata voucher US:3987038 chloroplast, complete genome"
PZ098299,134711,2026,3692183,NA,NA,NA,NA,NA,NA,NA,"Melica brevicoronata voucher US:3987062 chloroplast, complete genome"
PZ098298,134787,2026,3692182,NA,NA,NA,NA,NA,NA,NA,"Melica bonariensis voucher US:3987006 chloroplast, complete genome"
PZ098297,134803,2026,3692181,NA,NA,NA,NA,NA,NA,NA,"Melica arzivencoi voucher US:3987012 chloroplast, complete genome"
PZ098296,134661,2026,1496761,NA,NA,NA,NA,NA,NA,NA,"Melica persica voucher US:4108 chloroplast, complete genome"
PZ098295,134587,2026,3692189,NA,NA,NA,NA,NA,NA,NA,"Melica penicillaris voucher US:4109 chloroplast, complete genome"
PZ098294,134615,2026,52156,NA,NA,NA,NA,NA,NA,NA,"Melica ciliata voucher US:4202 chloroplast, complete genome"
PZ098293,134654,2026,3692192,NA,NA,NA,NA,NA,NA,NA,"Melica scabra voucher US:1955668 chloroplast, complete genome"
PZ098292,134830,2026,3692192,NA,NA,NA,NA,NA,NA,NA,"Melica scabra voucher US:1956721 chloroplast, complete genome"
PZ098291,134773,2026,1550222,NA,NA,NA,NA,NA,NA,NA,"Melica virgata voucher US:1953466 chloroplast, complete genome"
PZ098290,134730,2026,1043333,NA,NA,NA,NA,NA,NA,NA,"Melica scabrosa voucher US:1952811 chloroplast, complete genome"
PZ098289,136138,2026,888036,NA,NA,NA,NA,NA,NA,NA,"Koordersiochloa longiarista voucher US:1956786 chloroplast, complete genome"
PZ098288,135827,2026,388682,NA,NA,NA,NA,NA,NA,NA,"Glyceria notata voucher US:1069768 chloroplast, complete genome"
PZ098287,134817,2026,3692195,NA,NA,NA,NA,NA,NA,NA,"Melica violacea voucher US:7004 chloroplast, complete genome"
PZ098286,134282,2026,3692188,NA,NA,NA,NA,NA,NA,NA,"Melica paulsenii voucher US:7072 chloroplast, complete genome"
PZ098285,134735,2026,1043333,NA,NA,NA,NA,NA,NA,NA,"Melica scabrosa voucher US:3987962 chloroplast, complete genome"
PZ098284,134682,2026,888272,NA,NA,NA,NA,NA,NA,NA,"Melica mutica voucher US:867776 chloroplast, complete genome"
PZ098283,135215,2026,3692187,NA,NA,NA,NA,NA,NA,NA,"Melica montezumae voucher US:3986089 chloroplast, complete genome"
PZ098282,134544,2026,1550217,NA,NA,NA,NA,NA,NA,NA,"Melica porteri voucher US:895411 chloroplast, complete genome"
PZ098281,135827,2026,388682,NA,NA,NA,NA,NA,NA,NA,"Glyceria notata voucher US:FE-295 chloroplast, complete genome"
PZ098280,136402,2026,1104336,NA,NA,NA,NA,NA,NA,NA,"Glyceria triflora voucher US:FE-060 chloroplast, complete genome"
PZ098279,136377,2026,1104336,NA,NA,NA,NA,NA,NA,NA,"Glyceria triflora voucher US:FE-142 chloroplast, complete genome"
PZ098278,136488,2026,1104334,NA,NA,NA,NA,NA,NA,NA,"Glyceria lithuanica voucher US:FE-347 chloroplast, complete genome"
PZ098277,134891,2026,1496763,NA,NA,NA,NA,NA,NA,NA,"Melica turczaninowiana voucher US:FE-045 chloroplast, complete genome"
PZ098276,134750,2026,860324,NA,NA,NA,NA,NA,NA,NA,"Melica nutans voucher US:FE-261 chloroplast, complete genome"
PZ098275,134700,2026,860324,NA,NA,NA,NA,NA,NA,NA,"Melica nutans voucher US:FE-338 chloroplast, complete genome"
PZ098274,134699,2026,860324,NA,NA,NA,NA,NA,NA,NA,"Melica nutans voucher US:FE-009 chloroplast, complete genome"
PZ098273,135621,2026,1531385,NA,NA,NA,NA,NA,NA,NA,"Schizachne purpurascens subsp. callosa voucher US:FE-469-b chloroplast, complete genome"
PZ098272,134507,2026,1497108,NA,NA,NA,NA,NA,NA,NA,"Melica racemosa voucher US:ZA-31-b chloroplast, complete genome"
PZ098271,134029,2026,3692185,NA,NA,NA,NA,NA,NA,NA,"Melica dendroides voucher US:ZA-31-a chloroplast, complete genome"
PZ098270,133074,2026,3692196,NA,NA,NA,NA,NA,NA,NA,"Triniochloa micrantha voucher US:523723 chloroplast, complete genome"
PZ098269,137367,2026,545882,NA,NA,NA,NA,NA,NA,NA,"Brylkinia caudata voucher US:4165687 chloroplast, complete genome"
PZ098268,136138,2026,888036,NA,NA,NA,NA,NA,NA,NA,"Koordersiochloa longiarista voucher US:1956787 chloroplast, complete genome"
PZ098267,134748,2026,29686,NA,NA,NA,NA,NA,NA,NA,"Melica uniflora chloroplast, complete genome"
PZ098266,134748,2026,29686,NA,NA,NA,NA,NA,NA,NA,"Melica uniflora chloroplast, complete genome"
PZ098265,134682,2026,3066330,NA,NA,NA,NA,NA,NA,NA,"Melica rigida voucher SI:107991 chloroplast, complete genome"
PZ098264,134652,2026,3692186,NA,NA,NA,NA,NA,NA,NA,"Melica eremophila voucher SI:107993 chloroplast, complete genome"
PV110184,156773,2026,1971613,NA,NA,NA,NA,NA,NA,NA,"Garcinia bracteata (nom. inval.) chloroplast, complete genome"
PV110183,156539,2026,231906,NA,NA,NA,NA,NA,NA,NA,"Garcinia hanburyi chloroplast, complete genome"
PV423828,122796,2026,1234497,NA,NA,NA,NA,NA,NA,NA,"Astragalus laxmannii chloroplast, complete genome"
PV423827,124318,2026,20410,NA,NA,NA,NA,NA,NA,NA,"Astragalus cicer chloroplast, complete genome"
PX804935,159915,2026,155022,NA,NA,NA,NA,NA,NA,NA,"Terminalia chebula chloroplast, complete genome"
PX870152,159971,2026,3591914,NA,NA,NA,NA,NA,NA,NA,"Terminalia franchetii var. intricata chloroplast, complete genome"
PX870151,159700,2026,658433,NA,NA,NA,NA,NA,NA,NA,"Terminalia franchetii chloroplast, complete genome"
PX957146,158685,2026,3681838,NA,NA,NA,NA,NA,NA,NA,"Lycoris chunxiaoensis chloroplast, complete genome"
PZ148117,156044,2026,3695377,NA,NA,NA,NA,NA,NA,NA,"Spiraea microgyna voucher ESK21-526 chloroplast, complete genome"
PZ143189,151206,2026,73309,NA,NA,NA,NA,NA,NA,NA,"Helianthus resinosus voucher PI650081 chloroplast, complete genome"
PV335546,159743,2026,3404028,NA,NA,NA,NA,NA,NA,NA,"Clematis liana voucher TXLAJ2024080503 chloroplast, complete genome"
PV335545,159743,2026,3404028,NA,NA,NA,NA,NA,NA,NA,"Clematis liana voucher TXLAJ2024080502 chloroplast, complete genome"
PV335544,159759,2026,3404028,NA,NA,NA,NA,NA,NA,NA,"Clematis liana voucher TXLAJ2024080501 chloroplast, complete genome"
PX961799,159238,2026,2024534,NA,NA,NA,NA,NA,NA,NA,"Eriobotrya petiolata chloroplast, complete genome"
PZ138198,161288,2026,3981,NA,NA,NA,NA,NA,NA,NA,"Hevea brasiliensis chloroplast, complete genome"
PZ138197,161467,2026,478098,NA,NA,NA,NA,NA,NA,NA,"Manihot glaziovii chloroplast, complete genome"
PP228198,157933,2026,3240331,NA,NA,NA,NA,NA,NA,NA,"Garcinia aristata chloroplast, complete genome"
PP191179,156990,2026,231908,NA,NA,NA,NA,NA,NA,NA,"Garcinia schomburgkiana chloroplast, complete genome"
PP191178,156698,2026,469923,NA,NA,NA,NA,NA,NA,NA,"Garcinia celebica chloroplast, complete genome"
PP179383,158062,2026,209613,NA,NA,NA,NA,NA,NA,NA,"Garcinia madruno chloroplast, complete genome"
PP178667,158195,2026,1679257,NA,NA,NA,NA,NA,NA,NA,"Garcinia tetralata chloroplast, complete genome"
PX644754,157642,2026,2867533,NA,NA,NA,NA,NA,NA,NA,"Garcinia humilis chloroplast, complete genome"
PX644753,157381,2026,1009474,NA,NA,NA,NA,NA,NA,NA,"Garcinia multiflora chloroplast, complete genome"
PP179384,157826,2026,547469,NA,NA,NA,NA,NA,NA,NA,"Garcinia indica chloroplast, complete genome"
PZ127158,158179,2026,932109,NA,NA,NA,NA,NA,NA,NA,"Viola rostrata chloroplast, complete genome"
PZ127157,158489,2026,502514,NA,NA,NA,NA,NA,NA,NA,"Viola jordanii chloroplast, complete genome"
PZ127156,158237,2026,3144607,NA,NA,NA,NA,NA,NA,NA,"Viola faurieana chloroplast, complete genome"
PZ130073,151784,2026,3693790,NA,NA,NA,NA,NA,NA,NA,"Thymus subnervosus chloroplast, complete genome"
PZ130072,151638,2026,3693780,NA,NA,NA,NA,NA,NA,NA,"Scutellaria cristata chloroplast, complete genome"
PZ130071,151814,2026,3693784,NA,NA,NA,NA,NA,NA,NA,"Scutellaria phyllostachya chloroplast, complete genome"
PZ130070,151765,2026,2802337,NA,NA,NA,NA,NA,NA,NA,"Scutellaria intermedia chloroplast, complete genome"
PZ130069,151789,2026,1368231,NA,NA,NA,NA,NA,NA,NA,"Scutellaria supina chloroplast, complete genome"
PZ130068,152057,2026,3693781,NA,NA,NA,NA,NA,NA,NA,"Scutellaria fedtschenkoi chloroplast, complete genome"
PZ130067,151771,2026,2802335,NA,NA,NA,NA,NA,NA,NA,"Scutellaria glabrata chloroplast, complete genome"
PZ130066,151891,2026,3693782,NA,NA,NA,NA,NA,NA,NA,"Scutellaria holosericea chloroplast, complete genome"
PZ130065,152168,2026,3693787,NA,NA,NA,NA,NA,NA,NA,"Scutellaria striatella chloroplast, complete genome"
PZ130064,151891,2026,3693779,NA,NA,NA,NA,NA,NA,NA,"Scutellaria colpodea chloroplast, complete genome"
PZ130063,151772,2026,3693786,NA,NA,NA,NA,NA,NA,NA,"Scutellaria schachristanica chloroplast, complete genome"
PZ130062,152273,2026,3693783,NA,NA,NA,NA,NA,NA,NA,"Scutellaria kuramensis chloroplast, complete genome"
PZ130061,151937,2026,3693789,NA,NA,NA,NA,NA,NA,NA,"Scutellaria villosissima chloroplast, complete genome"
PZ130060,151781,2026,3693785,NA,NA,NA,NA,NA,NA,NA,"Scutellaria pycnoclada chloroplast, complete genome"
PZ130059,151777,2026,3693788,NA,NA,NA,NA,NA,NA,NA,"Scutellaria urticifolia chloroplast, complete genome"
PZ127291,122537,2026,1026953,NA,NA,NA,NA,NA,NA,NA,"Taxillus sutchuenensis var. duclouxii chloroplast, complete genome"
PZ127298,154425,2026,2944994,NA,NA,NA,NA,NA,NA,NA,"Eremurus altaicus chloroplast, complete genome"
PX309534,162024,2026,97723,NA,NA,NA,NA,NA,NA,NA,"Alpinia zerumbet chloroplast, complete genome"
PX316975,153114,2026,3243211,NA,NA,NA,NA,NA,NA,NA,"Primulina xingyiensis voucher X. X. Bai et al. XYS 07277 chloroplast, complete genome"
PX309545,155279,2026,429305,NA,NA,NA,NA,NA,NA,NA,"Wrightia religiosa chloroplast, complete genome"
